what is the home phone number of mark,email/email_querycontact
what is the increase in stock value over the past week of disney,qa/qa_stock
what is the interval of train departures in chicago,transport/transport_query
what is the interview time from yesterday's email,email/email_query
what is the largest active volcano on earth,qa/qa_factoid
what is the largest ocean in the world,qa/qa_factoid
what is the last day of the month,datetime/datetime_query
what is the last email i received,email/email_query
what is the latest action movie running in theaters,recommendation/recommendation_movies
what is the latest from my feed,social/social_query
what is the latest news about donald trump,news/news_query
what is the latest news for fashion,news/news_query
what is the latest news from bbc,news/news_query
what is the latest news from syria,news/news_query
what is the latest news on sprint,news/news_query
what is the latest news,news/news_query
what is the latest on donald trump,news/news_query
what is the latest poll on the public view of president trump,news/news_query
what is the latest traffic report for miami,transport/transport_traffic
what is the latest update on adele please,news/news_query
what is the latest update on the weather in harrisburg pennsylvania,weather/weather_query
what is the length of song,music/music_query
what is the lera compared to the dollar,qa/qa_currency
what is the linear equation,qa/qa_maths
what is the longest day of the year,datetime/datetime_query
what is the longest time to a location,transport/transport_query
what is the mean sea level of that place,qa/qa_factoid
what is the meaning of the word sanctimonious,qa/qa_definition
what is the menu today add some boiled vegetables also to it,cooking/cooking_recipe
what is the most current exchange rate in china,qa/qa_currency
what is the most densely populated country in the world,qa/qa_factoid
what is the most recent update regarding the hurricane katrina,news/news_query
what is the music playing right now,music/music_query
what is the name of that song that just went off,music/music_query
what is the name of the artist that created this song,music/music_query
what is the name of the best italian restaurant,recommendation/recommendation_locations
what is the name of the current song,music/music_query
what is the name of the lead singer in this band,music/music_query
what is the name of the music playing now,music/music_query
what is the name of the singer,music/music_query
what is the name of this song and who sings it,music/music_query
what is the name of this song,music/music_query
what is the nearest mexican restaurant in cleveland,recommendation/recommendation_locations
what is the nearest pizza shop,recommendation/recommendation_locations
what is the nearest theatre that plays the new vin diesel movie,recommendation/recommendation_movies
what is the nearest vegan restaurant,recommendation/recommendation_locations
what is the netflix stock price,qa/qa_stock
what is the newest news right now,news/news_query
what is the news about current weather,weather/weather_query
what is the news today in polk county florida,news/news_query
what is the news today,news/news_query
what is the next episode in the podcast play it,play/play_podcasts
what is the nine am cst to est,datetime/datetime_convert
what is the nuclear triad,qa/qa_definition
what is the number of food items on the list,lists/lists_query
what is the number of the closest taxi company,transport/transport_taxi
what is the phone number for the nearest location of church's chicken,email/email_querycontact
what is the plan for a day,calendar/calendar_query
what is the price for marvel,qa/qa_stock
what is the price of amd on the stock market,qa/qa_stock
what is the price of apple stock today,qa/qa_stock
what is the price of euro to u. s. d.,qa/qa_currency
what is the price of ford stock,qa/qa_stock
what is the price of google today,qa/qa_stock
what is the price of stock for gm,qa/qa_stock
what is the purpose of life,general/general_quirky
what is the purpose of using you instead of searching on my own,general/general_quirky
what is the quickest way to my work downtown without hitting any traffic,transport/transport_traffic
what is the recipe for apple pie,cooking/cooking_recipe
what is the remainder when five hundred and twenty one is divided by three,qa/qa_maths
what is the result of one hundred minus fifty,qa/qa_maths
what is the result of two by two,qa/qa_maths
what is the root of 16,qa/qa_maths
what is the root of six hundred and twenty five,qa/qa_maths
what is the schedule of the next maggie rogers concert,calendar/calendar_query
what is the sensex and nifty points for today,qa/qa_stock
what is the song currently playing,music/music_query
what is the song name,music/music_query
what is the song,music/music_query
what is the square of 4,qa/qa_maths
what is the square root of forty two,qa/qa_maths
what is the square root of four,qa/qa_maths
what is the square root of nine,qa/qa_maths
what is the square root of ninety seven,qa/qa_maths
what is the square root of one hundred and forty eight thousand five hundred and eighty seven,qa/qa_maths
what is the square root of ten,qa/qa_maths
what is the square root of thirty four,qa/qa_maths
what is the square root of thirty six,qa/qa_maths
what is the status of last take away order,takeaway/takeaway_query
what is the status of my food order,takeaway/takeaway_query
what is the status of my order no,takeaway/takeaway_query
what is the status of my order,takeaway/takeaway_query
what is the status on my latest order,takeaway/takeaway_query
what is the status on my takeout,takeaway/takeaway_query
what is the status on the current elections,news/news_query
what is the status quo for traffic right now,transport/transport_traffic
what is the stock information of walmart,qa/qa_stock
