Labelled Phrase,Detected Phrase,Intent Id,Intent Name,Top Match Intent Id,Top Match Intent Name,Top Match Score,Entropy,Uncertainty,Margin Score,Result Type,Num Correct Entities,Num Missed Entities,Num Spurious Entities,Labelled Entities,Detected Entities,Combined result type
I don't remember what my username is,I don't remember what my username is,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.996945,0.000000,0.003055,0.000000,Pass,0,0,0,,,Pass
i can't remember my email,i can't remember my email,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.727643,0.839822,0.272357,0.533900,Pass,0,0,0,,,Pass
But I don't remember my username,But I don't remember my username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.994881,0.000000,0.005119,0.000000,Pass,0,0,0,,,Pass
Hi! I can't login to my account because I can't remember my username.,Hi! I can't login to my account because I can't remember my username.,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.922556,0.371670,0.077444,0.145715,Pass,0,0,0,,,Pass
I can't seem to remember my username.,I can't seem to remember my username.,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.995869,0.000000,0.004131,0.000000,Pass,0,0,0,,,Pass
hey dumb problem but I'm not sure I remember my username,hey dumb problem but I'm not sure I remember my username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.994710,0.000000,0.005290,0.000000,Pass,0,0,0,,,Pass
hi! I was trying to access my account but I seem to have forgotten my username,hi! I was trying to access my account but I seem to have forgotten my username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.932102,0.315791,0.067898,0.119700,Pass,0,0,0,,,Pass
hey. I forgot my username.,hey. I forgot my username.,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.978225,0.102588,0.021775,0.032765,Pass,0,0,0,,,Pass
But I can't access my account because I forgot my username,But I can't access my account because I forgot my username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.851051,0.446735,0.148949,0.241739,Pass,0,0,0,,,Pass
Can you please tell me my username.  I completely forgot it.  Thanks.,Can you please tell me my username.  I completely forgot it.  Thanks.,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.991934,0.000000,0.008066,0.000000,Pass,0,0,0,,,Pass
i cant access y account bc i forgot my username,i cant access y account bc i forgot my username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.837601,0.471388,0.162399,0.285084,Pass,0,0,0,,,Pass
I don't remember username,I don't remember username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.997793,0.000000,0.002207,0.000000,Pass,0,0,0,,,Pass
And I can't remember my username,And I can't remember my username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.994954,0.000000,0.005046,0.000000,Pass,0,0,0,,,Pass
i am unable to login and the login screen says it is because i forgot my username.,i am unable to login and the login screen says it is because i forgot my username.,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.847933,0.396966,0.152067,0.231245,Pass,0,0,0,,,Pass
Hello. I forgot my username and can't log in.,Hello. I forgot my username and can't log in.,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.858662,0.561635,0.141338,0.264976,Pass,0,0,0,,,Pass
i cannot access your account because you forgot my username.,i cannot access your account because you forgot my username.,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.890596,0.370366,0.109404,0.168190,Pass,0,0,0,,,Pass
"HI, I forgot my username and can't login","HI, I forgot my username and can't login",intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.816087,0.464902,0.183913,0.349915,Pass,0,0,0,,,Pass
"hi, I forgot my username and can't login to my account.","hi, I forgot my username and can't login to my account.",intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.861748,0.402907,0.138252,0.253068,Pass,0,0,0,,,Pass
I can't remember my own username! lol,I can't remember my own username! lol,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.998430,0.000000,0.001570,0.000000,Pass,0,0,0,,,Pass
username is alberts1.. I forgot password actually,username is alberts1.. I forgot password actually,intent-VKCA7C4E7VM6NFEARZQZVEQZ,login_issues / forgot_password,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.870891,0.541066,0.129109,0.249302,Fail,0,0,0,,,IntentFail
yes to get into my account because i forgot it,yes to get into my account because i forgot it,intent-NL3C7S32H5O2NIEYCHIFRD4D,login_issues / cant_login,intent-KWSSEHOALNII7B6OL5ALYSPG,login_issues / forgot_username,0.453810,0.705281,0.546190,0.851293,Fail,0,0,0,,,IntentFail
I've moved and want to update my shipping details,I've moved and want to update my shipping details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.920262,0.241432,0.079738,0.125833,Pass,0,0,0,,,Pass
I need your assistance in updating my shipping details.,I need your assistance in updating my shipping details.,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.880684,0.282930,0.119316,0.170331,Pass,0,0,0,,,Pass
I need to manage shipping details due to changed situation,I need to manage shipping details due to changed situation,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.991330,0.000000,0.008670,0.000000,Pass,0,0,0,,,Pass
I need to leave town on an emergency.  I'd need to change the shipping details on an order.   Can you help me?,I need to leave town on an emergency.  I'd need to change the shipping details on an order.   Can you help me?,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.899714,0.231256,0.100286,0.132457,Pass,0,0,0,,,Pass
Hi I want to manage your shipping details because your situation has changed.,Hi I want to manage your shipping details because your situation has changed.,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.984438,0.000000,0.015562,0.000000,Pass,0,0,0,,,Pass
I wanted to see if I could change my shipping details if I could.,I wanted to see if I could change my shipping details if I could.,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.818395,0.416377,0.181605,0.248270,Pass,0,0,0,,,Pass
I want to manage my shipping details because my situation has changed,I want to manage my shipping details because my situation has changed,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.985697,0.000000,0.014303,0.000000,Pass,0,0,0,,,Pass
I would like to change my shipping order because some things have changed,I would like to change my shipping order because some things have changed,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.768090,0.435809,0.231910,0.314344,Pass,0,0,0,,,Pass
Are you able to change the shipping details now ?,Are you able to change the shipping details now ?,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.952499,0.136498,0.047501,0.058118,Pass,0,0,0,,,Pass
manage shipping details,manage shipping details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.898960,0.229404,0.101040,0.129539,Pass,0,0,0,,,Pass
i need to change my shipping info as I ordered the wrong item by accident.,i need to change my shipping info as I ordered the wrong item by accident.,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.884247,0.324744,0.115753,0.178013,Pass,0,0,0,,,Pass
I've moved house and I need to update the shipping info on my order,I've moved house and I need to update the shipping info on my order,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.875210,0.300008,0.124790,0.159386,Pass,0,0,0,,,Pass
I want to update the shipping details for my order.,I want to update the shipping details for my order.,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.925243,0.305527,0.074757,0.119917,Pass,0,0,0,,,Pass
I need to manage shipping details. My situation changed.,I need to manage shipping details. My situation changed.,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.970723,0.000000,0.029277,0.000000,Pass,0,0,0,,,Pass
Hi I want to manage my shipping details because my situation has changed,Hi I want to manage my shipping details because my situation has changed,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.975628,0.000000,0.024372,0.000000,Pass,0,0,0,,,Pass
Hi I want to manage your shipping details because my situation has changed,Hi I want to manage your shipping details because my situation has changed,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.977330,0.000000,0.022670,0.000000,Pass,0,0,0,,,Pass
"Hi, i want to manage my shipping details because my situation has changed. I ordered the wrong item on accident","Hi, i want to manage my shipping details because my situation has changed. I ordered the wrong item on accident",intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.902751,0.233040,0.097249,0.130398,Pass,0,0,0,,,Pass
I was looking to change my delivery date to next week since I'll be out of town this week,I was looking to change my delivery date to next week since I'll be out of town this week,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.559926,0.588740,0.440074,0.623875,Pass,0,0,0,,,Pass
I want to manage my shipping details since my situation has changed,I want to manage my shipping details since my situation has changed,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.982978,0.000000,0.017022,0.000000,Pass,0,0,0,,,Pass
I wanna manage my shipping details due to change in my living situation.,I wanna manage my shipping details due to change in my living situation.,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.972075,0.108954,0.027925,0.038466,Pass,0,0,0,,,Pass
I want to update the shipping details on my order,I want to update the shipping details on my order,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.922093,0.247058,0.077907,0.126287,Pass,0,0,0,,,Pass
I want to manage my shipping details,I want to manage my shipping details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.881595,0.275457,0.118405,0.151461,Pass,0,0,0,,,Pass
I wanna manage my shipping details,I wanna manage my shipping details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.860448,0.306712,0.139552,0.179306,Pass,0,0,0,,,Pass
"My home situation has changed, can I update my delivery details?","My home situation has changed, can I update my delivery details?",intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,intent-MMI4H7MXYNPJNHQO5E2EKZQZ,shipping_issues / manage_shipping_details,0.969996,0.000000,0.030004,0.000000,Pass,0,0,0,,,Pass
I need to fix the phone number on my account,I need to fix the phone number on my account,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,0.862673,0.372270,0.137327,0.216911,Pass,0,0,0,,,Pass
I would like to change the phone number on my account.  It is currently wrong.,I would like to change the phone number on my account.  It is currently wrong.,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,0.974081,0.112284,0.025919,0.037679,Pass,0,0,0,,,Pass
I wanna change the phone number on my account now.,I wanna change the phone number on my account now.,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,0.982521,0.000000,0.017479,0.000000,Pass,0,0,0,,,Pass
Hi i would like to change the phone number on my account,Hi i would like to change the phone number on my account,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,0.989419,0.000000,0.010581,0.000000,Pass,0,0,0,,,Pass
"Hi, how do i change my phone number on my account?  It is off by one digit.  Thanks.","Hi, how do i change my phone number on my account?  It is off by one digit.  Thanks.",intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,0.957171,0.204787,0.042829,0.070803,Pass,0,0,0,,,Pass
Hi!  I need to change the phone number on my account,Hi!  I need to change the phone number on my account,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,0.972087,0.000000,0.027913,0.000000,Pass,0,0,0,,,Pass
"Hi there, I would like to change my phone number in the account I have with you","Hi there, I would like to change my phone number in the account I have with you",intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,0.980910,0.000000,0.019090,0.000000,Pass,0,0,0,,,Pass
change phone number,change phone number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,0.978517,0.000000,0.021483,0.000000,Pass,0,0,0,,,Pass
"I need to change the phone number on my account, one of the numbers is off.","I need to change the phone number on my account, one of the numbers is off.",intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,0.949008,0.239570,0.050992,0.085591,Pass,0,0,0,,,Pass
I want to change the phone number on my account,I want to change the phone number on my account,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,intent-NAUOHGZMNVMKZHMIE3XSLM4G,change_details / change_phone_number,0.988771,0.000000,0.011229,0.000000,Pass,0,0,0,,,Pass
